Sub_Setor,Tecnico,Fundamentalista,tau,p-valor
Holdings Diversificadas,negocios,meQtFb,-0.501549937426,0.0
Holdings Diversificadas,negocios,dpQtFb,-0.793958244717,0.0
Holdings Diversificadas,negocios,vQtFb,-0.793958175219,0.0
Holdings Diversificadas,negocios,sQtFb,-0.568395200242,0.0
Holdings Diversificadas,negocios,mQtLk,-0.529598481038,0.0
Holdings Diversificadas,negocios,meQtLk,-0.493892511992,0.0
Holdings Diversificadas,negocios,dpQtLk,-0.767613356898,0.0
Holdings Diversificadas,negocios,vQtLk,-0.767613340847,0.0
Holdings Diversificadas,negocios,sQtLk,-0.529553913775,0.0
Holdings Diversificadas,negocios,mQtGp,-0.49587463047,0.0
Holdings Diversificadas,negocios,meQtGp,-0.494321791698,0.0
Holdings Diversificadas,negocios,dpQtGp,-0.7484855539,0.0
Holdings Diversificadas,negocios,vQtGp,-0.748485555569,0.0
Holdings Diversificadas,negocios,sQtGp,-0.495874658402,0.0
Holdings Diversificadas,negocios,mPol,-0.825634733577,0.0
Holdings Diversificadas,negocios,mePol,-0.803165287073,0.0
Holdings Diversificadas,negocios,dpPol,-0.888505123037,0.0
Holdings Diversificadas,negocios,vPol,-0.888506285609,0.0
Holdings Diversificadas,negocios,sPol,-0.823571883022,0.0
Holdings Diversificadas,quantidade_papeis,qt,-0.848930106978,0.0
Holdings Diversificadas,quantidade_papeis,mQtCom,-0.695528151015,0.0
Holdings Diversificadas,quantidade_papeis,meQtCom,-0.681452311896,0.0
Holdings Diversificadas,quantidade_papeis,dpQtCom,-0.847085129229,0.0
Holdings Diversificadas,quantidade_papeis,vQtCom,-0.847085127526,0.0
Holdings Diversificadas,quantidade_papeis,sQtCom,-0.695512925896,0.0
Holdings Diversificadas,quantidade_papeis,mQtTw,-0.763793913295,0.0
Holdings Diversificadas,quantidade_papeis,meQtTw,-0.701260406027,0.0
Holdings Diversificadas,quantidade_papeis,dpQtTw,-0.894287902175,0.0
Holdings Diversificadas,quantidade_papeis,vQtTw,-0.894287888921,0.0
Holdings Diversificadas,quantidade_papeis,sQtTw,-0.763701296653,0.0
Holdings Diversificadas,quantidade_papeis,mQtFb,-0.752080730333,0.0
Holdings Diversificadas,quantidade_papeis,meQtFb,-0.69555750929,0.0
Holdings Diversificadas,quantidade_papeis,dpQtFb,-0.889589051233,0.0
Holdings Diversificadas,quantidade_papeis,vQtFb,-0.889589128695,0.0
Holdings Diversificadas,quantidade_papeis,sQtFb,-0.75174930204,0.0
Holdings Diversificadas,quantidade_papeis,mQtLk,-0.702441663497,0.0
Holdings Diversificadas,quantidade_papeis,meQtLk,-0.680916340629,0.0
Holdings Diversificadas,quantidade_papeis,dpQtLk,-0.855514546167,0.0
Holdings Diversificadas,quantidade_papeis,vQtLk,-0.855514579415,0.0
Holdings Diversificadas,quantidade_papeis,sQtLk,-0.702337103973,0.0
Holdings Diversificadas,quantidade_papeis,mQtGp,-0.680629739641,0.0
Holdings Diversificadas,quantidade_papeis,meQtGp,-0.680080440311,0.0
Holdings Diversificadas,quantidade_papeis,dpQtGp,-0.834526450342,0.0
Holdings Diversificadas,quantidade_papeis,vQtGp,-0.834526451606,0.0
Holdings Diversificadas,quantidade_papeis,sQtGp,-0.680632635382,0.0
Holdings Diversificadas,quantidade_papeis,mPol,-0.894302172985,0.0
Holdings Diversificadas,quantidade_papeis,mePol,-0.870805019759,0.0
Holdings Diversificadas,quantidade_papeis,dpPol,-0.927630954821,0.0
Holdings Diversificadas,quantidade_papeis,vPol,-0.927643392979,0.0
Holdings Diversificadas,quantidade_papeis,sPol,-0.886545834447,0.0
Holdings Diversificadas,volume_financeiro,qt,-0.516168322508,0.0
Holdings Diversificadas,volume_financeiro,mQtCom,-0.276426173021,0.0
Holdings Diversificadas,volume_financeiro,meQtCom,-0.169202043264,0.0
Holdings Diversificadas,volume_financeiro,dpQtCom,-0.821172362589,0.0
Holdings Diversificadas,volume_financeiro,vQtCom,-0.821172361117,0.0
Holdings Diversificadas,volume_financeiro,sQtCom,-0.330187644062,0.0
Holdings Diversificadas,volume_financeiro,mQtTw,-0.441629810105,0.0
Holdings Diversificadas,volume_financeiro,meQtTw,-0.25792326301,0.0
Holdings Diversificadas,volume_financeiro,dpQtTw,-0.881350082118,0.0
Holdings Diversificadas,volume_financeiro,vQtTw,-0.881350074828,0.0
Holdings Diversificadas,volume_financeiro,sQtTw,-0.429544703665,0.0
Holdings Diversificadas,volume_financeiro,mQtFb,-0.401730755525,0.0
Holdings Diversificadas,volume_financeiro,meQtFb,-0.241954316367,0.0
Holdings Diversificadas,volume_financeiro,dpQtFb,-0.860377440548,0.0
Holdings Diversificadas,volume_financeiro,vQtFb,-0.860377452709,0.0
Holdings Diversificadas,volume_financeiro,sQtFb,-0.393325314507,0.0
Holdings Diversificadas,volume_financeiro,mQtLk,-0.299426190708,0.0
Holdings Diversificadas,volume_financeiro,meQtLk,-0.171257606081,0.0
Holdings Diversificadas,volume_financeiro,dpQtLk,-0.815629559065,0.0
Holdings Diversificadas,volume_financeiro,vQtLk,-0.815632783837,0.0
Holdings Diversificadas,volume_financeiro,sQtLk,-0.29219369716,0.0
Holdings Diversificadas,volume_financeiro,mQtGp,-0.170242992607,0.0
Holdings Diversificadas,volume_financeiro,meQtGp,-0.149853951207,0.0
Holdings Diversificadas,volume_financeiro,dpQtGp,-0.744476369019,0.0
Holdings Diversificadas,volume_financeiro,vQtGp,-0.744476378656,0.0
Holdings Diversificadas,volume_financeiro,sQtGp,-0.170236749698,0.0
Holdings Diversificadas,volume_financeiro,mPol,-0.503984628447,0.0
Holdings Diversificadas,volume_financeiro,mePol,-0.386698144405,0.0
Holdings Diversificadas,volume_financeiro,dpPol,-0.934945879112,0.0
Holdings Diversificadas,volume_financeiro,vPol,-0.934930233729,0.0
Holdings Diversificadas,volume_financeiro,sPol,-0.566021778724,0.0
Intermediarios Financeiros,media,qt,-0.702845103384,0.0
Intermediarios Financeiros,media,mQtCom,-0.501772617773,0.0
Intermediarios Financeiros,media,meQtCom,-0.479410197863,0.0
Intermediarios Financeiros,media,dpQtCom,-0.834119222632,0.0
Intermediarios Financeiros,media,vQtCom,-0.834119218156,0.0
Intermediarios Financeiros,media,sQtCom,-0.501741132026,0.0
Intermediarios Financeiros,media,mQtTw,-0.543833412918,0.0
Intermediarios Financeiros,media,meQtTw,-0.467408442788,0.0
Intermediarios Financeiros,media,dpQtTw,-0.863290299384,0.0
Intermediarios Financeiros,media,vQtTw,-0.863290505122,0.0
Intermediarios Financeiros,media,sQtTw,-0.543401723934,0.0
Intermediarios Financeiros,media,mQtFb,-0.533351975163,0.0
Intermediarios Financeiros,media,meQtFb,-0.464045829829,0.0
Intermediarios Financeiros,media,dpQtFb,-0.856240147764,0.0
Intermediarios Financeiros,media,vQtFb,-0.856240182619,0.0
Intermediarios Financeiros,media,sQtFb,-0.532690276681,0.0
Intermediarios Financeiros,media,mQtLk,-0.503479440375,0.0
Intermediarios Financeiros,media,meQtLk,-0.477243826134,0.0
Intermediarios Financeiros,media,dpQtLk,-0.837457281482,0.0
Intermediarios Financeiros,media,vQtLk,-0.837457249907,0.0
Intermediarios Financeiros,media,sQtLk,-0.502720905635,0.0
Intermediarios Financeiros,media,mQtGp,-0.478567311837,0.0
Intermediarios Financeiros,media,meQtGp,-0.478894686027,0.0
Intermediarios Financeiros,media,dpQtGp,-0.823993680528,0.0
Intermediarios Financeiros,media,vQtGp,-0.82399368252,0.0
Intermediarios Financeiros,media,sQtGp,-0.478566527156,0.0
Intermediarios Financeiros,media,mPol,-0.757477927472,0.0
Intermediarios Financeiros,media,mePol,-0.724026171962,0.0
Intermediarios Financeiros,media,dpPol,-0.899599626721,0.0
Intermediarios Financeiros,media,vPol,-0.899665567026,0.0
Intermediarios Financeiros,media,sPol,-0.709374176787,0.0
Intermediarios Financeiros,negocios,qt,-0.72308121443,0.0
Intermediarios Financeiros,negocios,mQtCom,-0.538406796618,0.0
Intermediarios Financeiros,negocios,meQtCom,-0.514251705912,0.0
Intermediarios Financeiros,negocios,dpQtCom,-0.817504751142,0.0
Intermediarios Financeiros,negocios,vQtCom,-0.817504747454,0.0
Intermediarios Financeiros,negocios,sQtCom,-0.538228361917,0.0
Intermediarios Financeiros,negocios,mQtTw,-0.572610244277,0.0
Intermediarios Financeiros,negocios,meQtTw,-0.499113434779,0.0
Intermediarios Financeiros,negocios,dpQtTw,-0.865665022591,0.0
Intermediarios Financeiros,negocios,vQtTw,-0.865664993364,0.0
Intermediarios Financeiros,negocios,sQtTw,-0.572752745693,0.0
Intermediarios Financeiros,negocios,mQtFb,-0.548832273125,0.0
Intermediarios Financeiros,negocios,meQtFb,-0.492874267928,0.0
Intermediarios Financeiros,negocios,dpQtFb,-0.853792275705,0.0
Intermediarios Financeiros,negocios,vQtFb,-0.853812885516,0.0
Intermediarios Financeiros,negocios,sQtFb,-0.547135836109,0.0
Intermediarios Financeiros,negocios,mQtLk,-0.526811711577,0.0
Intermediarios Financeiros,negocios,meQtLk,-0.504789597595,0.0
Intermediarios Financeiros,negocios,dpQtLk,-0.825620400875,0.0
Intermediarios Financeiros,negocios,vQtLk,-0.825620398855,0.0
Intermediarios Financeiros,negocios,sQtLk,-0.52651734588,0.0
Intermediarios Financeiros,negocios,mQtGp,-0.515042056814,0.0
Intermediarios Financeiros,negocios,meQtGp,-0.513880978145,0.0
Intermediarios Financeiros,negocios,dpQtGp,-0.798030835329,0.0
Intermediarios Financeiros,negocios,vQtGp,-0.798030836488,0.0
Intermediarios Financeiros,negocios,sQtGp,-0.515043875421,0.0
Intermediarios Financeiros,negocios,mPol,-0.777237351787,0.0
Intermediarios Financeiros,negocios,mePol,-0.731804982494,0.0
Intermediarios Financeiros,negocios,dpPol,-0.908868159103,0.0
Intermediarios Financeiros,negocios,vPol,-0.908877784846,0.0
Intermediarios Financeiros,negocios,sPol,-0.775252548435,0.0
Intermediarios Financeiros,quantidade_papeis,qt,-0.51933050583,0.0
Intermediarios Financeiros,quantidade_papeis,mQtCom,-0.375906612179,0.0
Intermediarios Financeiros,quantidade_papeis,meQtCom,-0.326583051179,0.0
Intermediarios Financeiros,quantidade_papeis,dpQtCom,-0.810371972131,0.0
Intermediarios Financeiros,quantidade_papeis,vQtCom,-0.81037197301,0.0
Intermediarios Financeiros,quantidade_papeis,sQtCom,-0.376045116616,0.0
Intermediarios Financeiros,quantidade_papeis,mQtTw,-0.459589754962,0.0
Intermediarios Financeiros,quantidade_papeis,meQtTw,-0.360166111032,0.0
Intermediarios Financeiros,quantidade_papeis,dpQtTw,-0.879508300008,0.0
Intermediarios Financeiros,quantidade_papeis,vQtTw,-0.87950846059,0.0
Intermediarios Financeiros,quantidade_papeis,sQtTw,-0.456300250342,0.0
Intermediarios Financeiros,quantidade_papeis,mQtFb,-0.432882523275,0.0
Intermediarios Financeiros,quantidade_papeis,meQtFb,-0.344121095963,0.0
Intermediarios Financeiros,quantidade_papeis,dpQtFb,-0.868958752382,0.0
Intermediarios Financeiros,quantidade_papeis,vQtFb,-0.868996668635,0.0
Intermediarios Financeiros,quantidade_papeis,sQtFb,-0.430269797341,0.0
Intermediarios Financeiros,quantidade_papeis,mQtLk,-0.375882260331,0.0
Intermediarios Financeiros,quantidade_papeis,meQtLk,-0.320537663685,0.0
Intermediarios Financeiros,quantidade_papeis,dpQtLk,-0.824385600322,0.0
Intermediarios Financeiros,quantidade_papeis,vQtLk,-0.824385596998,0.0
Intermediarios Financeiros,quantidade_papeis,sQtLk,-0.371554604552,0.0
Intermediarios Financeiros,quantidade_papeis,mQtGp,-0.323529257724,0.0
Intermediarios Financeiros,quantidade_papeis,meQtGp,-0.31603571549,0.0
Intermediarios Financeiros,quantidade_papeis,dpQtGp,-0.782116967095,0.0
Intermediarios Financeiros,quantidade_papeis,vQtGp,-0.78211696868,0.0
Intermediarios Financeiros,quantidade_papeis,sQtGp,-0.323531242822,0.0
Intermediarios Financeiros,quantidade_papeis,mPol,-0.566181822589,0.0
Intermediarios Financeiros,quantidade_papeis,mePol,-0.480616362361,0.0
Intermediarios Financeiros,quantidade_papeis,dpPol,-0.907294775878,0.0
Intermediarios Financeiros,quantidade_papeis,vPol,-0.907324255846,0.0
Intermediarios Financeiros,quantidade_papeis,sPol,-0.544350770114,0.0
Intermediarios Financeiros,volume_financeiro,qt,-0.744919966001,0.0
Intermediarios Financeiros,volume_financeiro,mQtCom,-0.697284250281,0.0
Intermediarios Financeiros,volume_financeiro,meQtCom,-0.664593997104,0.0
Intermediarios Financeiros,volume_financeiro,dpQtCom,-0.946548010334,0.0
Intermediarios Financeiros,volume_financeiro,vQtCom,-0.946548018583,0.0
Intermediarios Financeiros,volume_financeiro,sQtCom,-0.696411699246,0.0
Intermediarios Financeiros,volume_financeiro,mQtTw,-0.732258305675,0.0
Intermediarios Financeiros,volume_financeiro,meQtTw,-0.691540101511,0.0
Intermediarios Financeiros,volume_financeiro,dpQtTw,-0.964701056689,0.0
Intermediarios Financeiros,volume_financeiro,vQtTw,-0.964701061331,0.0
Intermediarios Financeiros,volume_financeiro,sQtTw,-0.734238660238,0.0
Intermediarios Financeiros,volume_financeiro,mQtFb,-0.72837101706,0.0
Intermediarios Financeiros,volume_financeiro,meQtFb,-0.685359550365,0.0
Intermediarios Financeiros,volume_financeiro,dpQtFb,-0.969386065654,0.0
Intermediarios Financeiros,volume_financeiro,vQtFb,-0.969388130106,0.0
Intermediarios Financeiros,volume_financeiro,sQtFb,-0.729793808208,0.0
Intermediarios Financeiros,volume_financeiro,mQtLk,-0.699062296513,0.0
Intermediarios Financeiros,volume_financeiro,meQtLk,-0.66499886572,0.0
Intermediarios Financeiros,volume_financeiro,dpQtLk,-0.953390210136,0.0
Intermediarios Financeiros,volume_financeiro,vQtLk,-0.953390269345,0.0
Intermediarios Financeiros,volume_financeiro,sQtLk,-0.697949155856,0.0
Intermediarios Financeiros,volume_financeiro,mQtGp,-0.662800630839,0.0
Intermediarios Financeiros,volume_financeiro,meQtGp,-0.657058394932,0.0
Intermediarios Financeiros,volume_financeiro,dpQtGp,-0.936662113842,0.0
Intermediarios Financeiros,volume_financeiro,vQtGp,-0.936662075372,0.0
Intermediarios Financeiros,volume_financeiro,sQtGp,-0.662813232927,0.0
Intermediarios Financeiros,volume_financeiro,mPol,-0.754802386539,0.0
Intermediarios Financeiros,volume_financeiro,mePol,-0.720574327981,0.0
Intermediarios Financeiros,volume_financeiro,dpPol,-0.97979067939,0.0
Intermediarios Financeiros,volume_financeiro,vPol,-0.979808612097,0.0
Intermediarios Financeiros,volume_financeiro,sPol,-0.747292403034,0.0
Madeira e Papel,media,qt,-0.713397570279,0.0
Madeira e Papel,media,mQtCom,-0.140524506241,0.0
Madeira e Papel,media,meQtCom,-0.016379128943,2.14506023763e-09
Madeira e Papel,media,dpQtCom,-0.527774374876,0.0
Madeira e Papel,media,vQtCom,-0.527774372889,0.0
Madeira e Papel,media,sQtCom,-0.140465917226,0.0
Madeira e Papel,media,mQtTw,-0.510919578919,0.0
Madeira e Papel,media,meQtTw,-0.184461335607,0.0
Madeira e Papel,media,dpQtTw,-0.748369858703,0.0
Madeira e Papel,media,vQtTw,-0.748371268995,0.0
Madeira e Papel,media,sQtTw,-0.51002564193,0.0
Madeira e Papel,media,mQtFb,-0.490767567779,0.0
Madeira e Papel,media,meQtFb,-0.164716654143,0.0
Madeira e Papel,media,dpQtFb,-0.73355259549,0.0
Madeira e Papel,media,vQtFb,-0.733552403128,0.0
Madeira e Papel,media,sQtFb,-0.489823488878,0.0
Madeira e Papel,media,mQtLk,-0.239809858386,0.0
Madeira e Papel,media,meQtLk,-0.0367796383003,3.40156591695e-41
Madeira e Papel,media,dpQtLk,-0.58448976528,0.0
Madeira e Papel,media,vQtLk,-0.584489929889,0.0
Madeira e Papel,media,sQtLk,-0.239426096468,0.0
Madeira e Papel,media,mQtGp,-0.0259006736338,2.89484834072e-21
Madeira e Papel,media,meQtGp,-0.0068257428767,0.012604693206
Madeira e Papel,media,dpQtGp,-0.467022729884,0.0
Madeira e Papel,media,vQtGp,-0.467022731028,0.0
Madeira e Papel,media,sQtGp,-0.0258997765738,2.90394545567e-21
Madeira e Papel,media,mPol,-0.770605235972,0.0
Madeira e Papel,media,mePol,-0.72136729702,0.0
Madeira e Papel,media,dpPol,-0.840311016701,0.0
Madeira e Papel,media,vPol,-0.840361314067,0.0
Madeira e Papel,media,sPol,-0.744601525508,0.0
Madeira e Papel,negocios,qt,-0.526300486005,0.0
Madeira e Papel,negocios,mQtCom,-0.158014737305,0.0
Madeira e Papel,negocios,meQtCom,-0.110860725232,0.0
Madeira e Papel,negocios,dpQtCom,-0.810276028542,0.0
Madeira e Papel,negocios,vQtCom,-0.810276025608,0.0
Madeira e Papel,negocios,sQtCom,-0.15768939074,0.0
Madeira e Papel,negocios,mQtTw,-0.276862840307,0.0
Madeira e Papel,negocios,meQtTw,-0.125195349203,0.0
Madeira e Papel,negocios,dpQtTw,-0.872488920486,0.0
Madeira e Papel,negocios,vQtTw,-0.872490080791,0.0
Madeira e Papel,negocios,sQtTw,-0.276083155809,0.0
Madeira e Papel,negocios,mQtFb,-0.243367911467,0.0
Madeira e Papel,negocios,meQtFb,-0.114489755886,0.0
Madeira e Papel,negocios,dpQtFb,-0.86120932365,0.0
Madeira e Papel,negocios,vQtFb,-0.861209278219,0.0
Madeira e Papel,negocios,sQtFb,-0.243848055284,0.0
Madeira e Papel,negocios,mQtLk,-0.167827309287,0.0
Madeira e Papel,negocios,meQtLk,-0.106127456663,0.0
Madeira e Papel,negocios,dpQtLk,-0.820562147976,0.0
Madeira e Papel,negocios,vQtLk,-0.820562217993,0.0
Madeira e Papel,negocios,sQtLk,-0.166866288516,0.0
Madeira e Papel,negocios,mQtGp,-0.109934169716,0.0
Madeira e Papel,negocios,meQtGp,-0.108289961381,0.0
Madeira e Papel,negocios,dpQtGp,-0.792743976196,0.0
Madeira e Papel,negocios,vQtGp,-0.792743978866,0.0
Madeira e Papel,negocios,sQtGp,-0.109933898891,0.0
Madeira e Papel,negocios,mPol,-0.598861615517,0.0
Madeira e Papel,negocios,mePol,-0.573414902289,0.0
Madeira e Papel,negocios,dpPol,-0.905540902776,0.0
Madeira e Papel,negocios,vPol,-0.90557906543,0.0
Madeira e Papel,negocios,sPol,-0.546077918054,0.0
Madeira e Papel,quantidade_papeis,qt,-0.742200075826,0.0
Madeira e Papel,quantidade_papeis,mQtCom,-0.365919958088,0.0
Madeira e Papel,quantidade_papeis,meQtCom,-0.330036231916,0.0
Madeira e Papel,quantidade_papeis,dpQtCom,-0.777588005936,0.0
Madeira e Papel,quantidade_papeis,vQtCom,-0.777588005137,0.0
Madeira e Papel,quantidade_papeis,sQtCom,-0.365923357391,0.0
Madeira e Papel,quantidade_papeis,mQtTw,-0.468057421488,0.0
Madeira e Papel,quantidade_papeis,meQtTw,-0.347014132813,0.0
Madeira e Papel,quantidade_papeis,dpQtTw,-0.846186006731,0.0
Madeira e Papel,quantidade_papeis,vQtTw,-0.84619401778,0.0
Madeira e Papel,quantidade_papeis,sQtTw,-0.466838464699,0.0
Madeira e Papel,quantidade_papeis,mQtFb,-0.438093476447,0.0
Madeira e Papel,quantidade_papeis,meQtFb,-0.334905744982,0.0
Madeira e Papel,quantidade_papeis,dpQtFb,-0.834752714221,0.0
Madeira e Papel,quantidade_papeis,vQtFb,-0.834749610294,0.0
Madeira e Papel,quantidade_papeis,sQtFb,-0.437532683098,0.0
Madeira e Papel,quantidade_papeis,mQtLk,-0.373848209113,0.0
Madeira e Papel,quantidade_papeis,meQtLk,-0.326570474496,0.0
Madeira e Papel,quantidade_papeis,dpQtLk,-0.788492834638,0.0
Madeira e Papel,quantidade_papeis,vQtLk,-0.788492900157,0.0
Madeira e Papel,quantidade_papeis,sQtLk,-0.373523745323,0.0
Madeira e Papel,quantidade_papeis,mQtGp,-0.328909175014,0.0
Madeira e Papel,quantidade_papeis,meQtGp,-0.327123740432,0.0
Madeira e Papel,quantidade_papeis,dpQtGp,-0.754634504428,0.0
Madeira e Papel,quantidade_papeis,vQtGp,-0.754634504954,0.0
Madeira e Papel,quantidade_papeis,sQtGp,-0.328909791748,0.0
Madeira e Papel,quantidade_papeis,mPol,-0.818586974603,0.0
Madeira e Papel,quantidade_papeis,mePol,-0.780169154795,0.0
Madeira e Papel,quantidade_papeis,dpPol,-0.903040049173,0.0
Madeira e Papel,quantidade_papeis,vPol,-0.903045474378,0.0
Madeira e Papel,quantidade_papeis,sPol,-0.797195166832,0.0
Madeira e Papel,volume_financeiro,qt,-0.659728618845,0.0
Madeira e Papel,volume_financeiro,mQtCom,-0.333287248111,0.0
Madeira e Papel,volume_financeiro,meQtCom,-0.217712137109,0.0
Madeira e Papel,volume_financeiro,dpQtCom,-0.911254136999,0.0
Madeira e Papel,volume_financeiro,vQtCom,-0.911254145364,0.0
Madeira e Papel,volume_financeiro,sQtCom,-0.332499155325,0.0
Madeira e Papel,volume_financeiro,mQtTw,-0.481251775413,0.0
Madeira e Papel,volume_financeiro,meQtTw,-0.322356495183,0.0
Madeira e Papel,volume_financeiro,dpQtTw,-0.962711515161,0.0
Madeira e Papel,volume_financeiro,vQtTw,-0.962715290165,0.0
Madeira e Papel,volume_financeiro,sQtTw,-0.482864438566,0.0
Madeira e Papel,volume_financeiro,mQtFb,-0.469199695646,0.0
Madeira e Papel,volume_financeiro,meQtFb,-0.304349029613,0.0
Madeira e Papel,volume_financeiro,dpQtFb,-0.938706139622,0.0
Madeira e Papel,volume_financeiro,vQtFb,-0.938706389059,0.0
Madeira e Papel,volume_financeiro,sQtFb,-0.465924365339,0.0
Madeira e Papel,volume_financeiro,mQtLk,-0.35459146849,0.0
Madeira e Papel,volume_financeiro,meQtLk,-0.224291681045,0.0
Madeira e Papel,volume_financeiro,dpQtLk,-0.914104354936,0.0
Madeira e Papel,volume_financeiro,vQtLk,-0.914104455053,0.0
Madeira e Papel,volume_financeiro,sQtLk,-0.353444824377,0.0
Madeira e Papel,volume_financeiro,mQtGp,-0.219096680132,0.0
Madeira e Papel,volume_financeiro,meQtGp,-0.199267922841,0.0
Madeira e Papel,volume_financeiro,dpQtGp,-0.886491570504,0.0
Madeira e Papel,volume_financeiro,vQtGp,-0.886491561906,0.0
Madeira e Papel,volume_financeiro,sQtGp,-0.219093752061,0.0
Madeira e Papel,volume_financeiro,mPol,-0.625643378687,0.0
Madeira e Papel,volume_financeiro,mePol,-0.535297960974,0.0
Madeira e Papel,volume_financeiro,dpPol,-0.970416138146,0.0
Madeira e Papel,volume_financeiro,vPol,-0.970364120937,0.0
Madeira e Papel,volume_financeiro,sPol,-0.624685667145,0.0
Material de Transporte,media,qt,-0.738155928286,0.0
Material de Transporte,media,mQtCom,-0.512483908437,0.0
Material de Transporte,media,meQtCom,-0.467387509213,0.0
Material de Transporte,media,dpQtCom,-0.771182079745,0.0
Material de Transporte,media,vQtCom,-0.771182079032,0.0
Material de Transporte,media,sQtCom,-0.512467464037,0.0
Material de Transporte,media,mQtTw,-0.616565103739,0.0
Material de Transporte,media,meQtTw,-0.441149344316,0.0
Material de Transporte,media,dpQtTw,-0.863442571184,0.0
Material de Transporte,media,vQtTw,-0.863443336253,0.0
Material de Transporte,media,sQtTw,-0.615718472715,0.0
Material de Transporte,media,mQtFb,-0.567728521517,0.0
Material de Transporte,media,meQtFb,-0.428185484452,0.0
Material de Transporte,media,dpQtFb,-0.839364138665,0.0
Material de Transporte,media,vQtFb,-0.839364468559,0.0
Material de Transporte,media,sQtFb,-0.567903738002,0.0
Material de Transporte,media,mQtLk,-0.521366382344,0.0
Material de Transporte,media,meQtLk,-0.458929979425,0.0
Material de Transporte,media,dpQtLk,-0.796894691662,0.0
Material de Transporte,media,vQtLk,-0.796894673699,0.0
