DiadaSemana,Mes,Dia,Ano,Jornal,Quantidade
Wed,SET,15,2004,FOLHASP,0
Wed,SET,15,2004,ESTADAO,23
Thu,SET,16,2004,G1,0
Thu,SET,16,2004,FOLHASP,0
Thu,SET,16,2004,ESTADAO,28
Fri,SET,17,2004,G1,0
Fri,SET,17,2004,FOLHASP,0
Fri,SET,17,2004,ESTADAO,20
Sat,SET,18,2004,G1,0
Sat,SET,18,2004,FOLHASP,0
Sat,SET,18,2004,ESTADAO,1
Sun,SET,19,2004,G1,0
Sun,SET,19,2004,FOLHASP,0
Sun,SET,19,2004,ESTADAO,0
Mon,SET,20,2004,G1,0
Mon,SET,20,2004,FOLHASP,0
Mon,SET,20,2004,ESTADAO,23
Tue,SET,21,2004,G1,0
Tue,SET,21,2004,FOLHASP,0
Tue,SET,21,2004,ESTADAO,13
Wed,SET,22,2004,G1,0
Wed,SET,22,2004,FOLHASP,0
Wed,SET,22,2004,ESTADAO,26
Thu,SET,23,2004,G1,0
Thu,SET,23,2004,FOLHASP,0
Thu,SET,23,2004,ESTADAO,20
Fri,SET,24,2004,G1,0
Fri,SET,24,2004,FOLHASP,0
Fri,SET,24,2004,ESTADAO,17
Sat,SET,25,2004,G1,0
Sat,SET,25,2004,FOLHASP,0
Sat,SET,25,2004,ESTADAO,1
Sun,SET,26,2004,G1,0
Sun,SET,26,2004,FOLHASP,0
Sun,SET,26,2004,ESTADAO,0
Mon,SET,27,2004,G1,0
Mon,SET,27,2004,FOLHASP,0
Mon,SET,27,2004,ESTADAO,14
Tue,SET,28,2004,G1,0
Tue,SET,28,2004,FOLHASP,0
Tue,SET,28,2004,ESTADAO,11
Wed,SET,29,2004,G1,0
Wed,SET,29,2004,FOLHASP,0
Wed,SET,29,2004,ESTADAO,28
Thu,SET,30,2004,G1,0
Thu,SET,30,2004,FOLHASP,0
Thu,SET,30,2004,ESTADAO,25
Fri,OUT,1,2004,G1,0
Fri,OUT,1,2004,FOLHASP,0
Fri,OUT,1,2004,ESTADAO,13
Sat,OUT,2,2004,G1,0
Sat,OUT,2,2004,FOLHASP,0
Sat,OUT,2,2004,ESTADAO,1
Sun,OUT,3,2004,G1,0
Sun,OUT,3,2004,FOLHASP,0
Sun,OUT,3,2004,ESTADAO,3
Mon,OUT,4,2004,G1,0
Mon,OUT,4,2004,FOLHASP,0
Mon,OUT,4,2004,ESTADAO,15
Tue,OUT,5,2004,G1,0
Tue,OUT,5,2004,FOLHASP,0
Tue,OUT,5,2004,ESTADAO,23
Wed,OUT,6,2004,G1,0
Wed,OUT,6,2004,FOLHASP,0
Wed,OUT,6,2004,ESTADAO,17
Thu,OUT,7,2004,G1,0
Thu,OUT,7,2004,FOLHASP,0
Thu,OUT,7,2004,ESTADAO,15
Fri,OUT,8,2004,G1,0
Fri,OUT,8,2004,FOLHASP,0
Fri,OUT,8,2004,ESTADAO,29
Sat,OUT,9,2004,G1,0
Sat,OUT,9,2004,FOLHASP,0
Sat,OUT,9,2004,ESTADAO,2
Sun,OUT,10,2004,G1,0
Sun,OUT,10,2004,FOLHASP,0
Sun,OUT,10,2004,ESTADAO,1
Mon,OUT,11,2004,G1,0
Mon,OUT,11,2004,FOLHASP,0
Mon,OUT,11,2004,ESTADAO,14
Tue,OUT,12,2004,G1,0
Tue,OUT,12,2004,FOLHASP,0
Tue,OUT,12,2004,ESTADAO,2
Wed,OUT,13,2004,G1,0
Wed,OUT,13,2004,FOLHASP,0
Wed,OUT,13,2004,ESTADAO,24
Thu,OUT,14,2004,G1,0
Thu,OUT,14,2004,FOLHASP,0
Thu,OUT,14,2004,ESTADAO,25
Fri,OUT,15,2004,G1,0
Fri,OUT,15,2004,FOLHASP,0
Fri,OUT,15,2004,ESTADAO,16
Sat,OUT,16,2004,G1,0
Sat,OUT,16,2004,FOLHASP,0
Sat,OUT,16,2004,ESTADAO,2
Sun,OUT,17,2004,G1,0
Sun,OUT,17,2004,FOLHASP,0
Sun,OUT,17,2004,ESTADAO,0
Mon,OUT,18,2004,G1,0
Mon,OUT,18,2004,FOLHASP,0
Mon,OUT,18,2004,ESTADAO,12
Tue,OUT,19,2004,G1,0
Tue,OUT,19,2004,FOLHASP,0
Tue,OUT,19,2004,ESTADAO,24
Wed,OUT,20,2004,G1,0
Wed,OUT,20,2004,FOLHASP,0
Wed,OUT,20,2004,ESTADAO,24
Thu,OUT,21,2004,G1,0
Thu,OUT,21,2004,FOLHASP,0
Thu,OUT,21,2004,ESTADAO,22
Fri,OUT,22,2004,G1,0
Fri,OUT,22,2004,FOLHASP,0
Fri,OUT,22,2004,ESTADAO,27
Sat,OUT,23,2004,G1,0
Sat,OUT,23,2004,FOLHASP,0
Sat,OUT,23,2004,ESTADAO,1
Sun,OUT,24,2004,G1,0
Sun,OUT,24,2004,FOLHASP,0
Sun,OUT,24,2004,ESTADAO,0
Mon,OUT,25,2004,G1,0
Mon,OUT,25,2004,FOLHASP,0
Mon,OUT,25,2004,ESTADAO,12
Tue,OUT,26,2004,G1,0
Tue,OUT,26,2004,FOLHASP,0
Tue,OUT,26,2004,ESTADAO,26
Wed,OUT,27,2004,G1,0
Wed,OUT,27,2004,FOLHASP,0
Wed,OUT,27,2004,ESTADAO,23
Thu,OUT,28,2004,G1,0
Thu,OUT,28,2004,FOLHASP,0
Thu,OUT,28,2004,ESTADAO,27
Fri,OUT,29,2004,G1,0
Fri,OUT,29,2004,FOLHASP,0
Fri,OUT,29,2004,ESTADAO,28
Sat,OUT,30,2004,G1,0
Sat,OUT,30,2004,FOLHASP,0
Sat,OUT,30,2004,ESTADAO,0
Sun,OUT,31,2004,G1,0
Sun,OUT,31,2004,FOLHASP,0
Sun,OUT,31,2004,ESTADAO,0
Mon,NOV,1,2004,G1,0
Mon,NOV,1,2004,FOLHASP,0
Mon,NOV,1,2004,ESTADAO,13
Tue,NOV,2,2004,G1,0
Tue,NOV,2,2004,FOLHASP,0
Tue,NOV,2,2004,ESTADAO,5
Wed,NOV,3,2004,G1,0
Wed,NOV,3,2004,FOLHASP,0
Wed,NOV,3,2004,ESTADAO,23
Thu,NOV,4,2004,G1,0
Thu,NOV,4,2004,FOLHASP,0
Thu,NOV,4,2004,ESTADAO,34
Fri,NOV,5,2004,G1,0
Fri,NOV,5,2004,FOLHASP,0
Fri,NOV,5,2004,ESTADAO,25
Sat,NOV,6,2004,G1,0
Sat,NOV,6,2004,FOLHASP,0
Sat,NOV,6,2004,ESTADAO,0
Sun,NOV,7,2004,G1,0
Sun,NOV,7,2004,FOLHASP,0
Sun,NOV,7,2004,ESTADAO,4
Mon,NOV,8,2004,G1,0
Mon,NOV,8,2004,FOLHASP,0
Mon,NOV,8,2004,ESTADAO,25
Tue,NOV,9,2004,G1,0
Tue,NOV,9,2004,FOLHASP,0
Tue,NOV,9,2004,ESTADAO,13
Wed,NOV,10,2004,G1,0
Wed,NOV,10,2004,FOLHASP,0
Wed,NOV,10,2004,ESTADAO,26
Thu,NOV,11,2004,G1,0
Thu,NOV,11,2004,FOLHASP,0
Thu,NOV,11,2004,ESTADAO,16
Fri,NOV,12,2004,G1,0
Fri,NOV,12,2004,FOLHASP,0
Fri,NOV,12,2004,ESTADAO,35
Sat,NOV,13,2004,G1,0
Sat,NOV,13,2004,FOLHASP,0
Sat,NOV,13,2004,ESTADAO,3
Sun,NOV,14,2004,G1,0
Sun,NOV,14,2004,FOLHASP,0
Sun,NOV,14,2004,ESTADAO,2
Mon,NOV,15,2004,G1,0
Mon,NOV,15,2004,FOLHASP,0
Mon,NOV,15,2004,ESTADAO,2
Tue,NOV,16,2004,G1,0
Tue,NOV,16,2004,FOLHASP,0
Tue,NOV,16,2004,ESTADAO,24
Wed,NOV,17,2004,G1,0
Wed,NOV,17,2004,FOLHASP,0
Wed,NOV,17,2004,ESTADAO,23
Thu,NOV,18,2004,G1,0
Thu,NOV,18,2004,FOLHASP,0
Thu,NOV,18,2004,ESTADAO,27
Fri,NOV,19,2004,G1,0
Fri,NOV,19,2004,FOLHASP,0
Fri,NOV,19,2004,ESTADAO,24
Sat,NOV,20,2004,G1,0
Sat,NOV,20,2004,FOLHASP,0
Sat,NOV,20,2004,ESTADAO,0
Sun,NOV,21,2004,G1,0
Sun,NOV,21,2004,FOLHASP,0
Sun,NOV,21,2004,ESTADAO,1
Mon,NOV,22,2004,G1,0
Mon,NOV,22,2004,FOLHASP,0
Mon,NOV,22,2004,ESTADAO,16
Tue,NOV,23,2004,G1,0
Tue,NOV,23,2004,FOLHASP,0
Tue,NOV,23,2004,ESTADAO,23
Wed,NOV,24,2004,G1,0
Wed,NOV,24,2004,FOLHASP,0
Wed,NOV,24,2004,ESTADAO,16
Thu,NOV,25,2004,G1,0
Thu,NOV,25,2004,FOLHASP,0
Thu,NOV,25,2004,ESTADAO,17
Fri,NOV,26,2004,G1,0
Fri,NOV,26,2004,FOLHASP,0
Fri,NOV,26,2004,ESTADAO,32
Sat,NOV,27,2004,G1,0
Sat,NOV,27,2004,FOLHASP,0
Sat,NOV,27,2004,ESTADAO,0
Sun,NOV,28,2004,G1,0
Sun,NOV,28,2004,FOLHASP,0
Sun,NOV,28,2004,ESTADAO,3
Mon,NOV,29,2004,G1,0
Mon,NOV,29,2004,FOLHASP,0
Mon,NOV,29,2004,ESTADAO,27
Tue,NOV,30,2004,G1,0
Tue,NOV,30,2004,FOLHASP,0
Tue,NOV,30,2004,ESTADAO,18
Wed,DEZ,1,2004,G1,0
Wed,DEZ,1,2004,FOLHASP,0
Wed,DEZ,1,2004,ESTADAO,13
Thu,DEZ,2,2004,G1,0
Thu,DEZ,2,2004,FOLHASP,0
Thu,DEZ,2,2004,ESTADAO,26
Fri,DEZ,3,2004,G1,0
Fri,DEZ,3,2004,FOLHASP,0
Fri,DEZ,3,2004,ESTADAO,15
Sat,DEZ,4,2004,G1,0
Sat,DEZ,4,2004,FOLHASP,0
Sat,DEZ,4,2004,ESTADAO,12
Sun,DEZ,5,2004,G1,0
Sun,DEZ,5,2004,FOLHASP,0
Sun,DEZ,5,2004,ESTADAO,0
Mon,DEZ,6,2004,G1,0
Mon,DEZ,6,2004,FOLHASP,0
Mon,DEZ,6,2004,ESTADAO,24
Tue,DEZ,7,2004,G1,0
Tue,DEZ,7,2004,FOLHASP,0
Tue,DEZ,7,2004,ESTADAO,16
Wed,DEZ,8,2004,G1,0
Wed,DEZ,8,2004,FOLHASP,0
Wed,DEZ,8,2004,ESTADAO,17
Thu,DEZ,9,2004,G1,0
Thu,DEZ,9,2004,FOLHASP,0
Thu,DEZ,9,2004,ESTADAO,25
Fri,DEZ,10,2004,G1,0
Fri,DEZ,10,2004,FOLHASP,0
Fri,DEZ,10,2004,ESTADAO,23
Sat,DEZ,11,2004,G1,0
Sat,DEZ,11,2004,FOLHASP,0
Sat,DEZ,11,2004,ESTADAO,0
Sun,DEZ,12,2004,G1,0
Sun,DEZ,12,2004,FOLHASP,0
Sun,DEZ,12,2004,ESTADAO,0
Mon,DEZ,13,2004,G1,0
Mon,DEZ,13,2004,FOLHASP,0
Mon,DEZ,13,2004,ESTADAO,24
Tue,DEZ,14,2004,G1,0
Tue,DEZ,14,2004,FOLHASP,0
Tue,DEZ,14,2004,ESTADAO,19
Wed,DEZ,15,2004,G1,0
Wed,DEZ,15,2004,FOLHASP,0
Wed,DEZ,15,2004,ESTADAO,21
Thu,DEZ,16,2004,G1,0
Thu,DEZ,16,2004,FOLHASP,0
Thu,DEZ,16,2004,ESTADAO,15
Fri,DEZ,17,2004,G1,0
Fri,DEZ,17,2004,FOLHASP,0
Fri,DEZ,17,2004,ESTADAO,27
Sat,DEZ,18,2004,G1,0
Sat,DEZ,18,2004,FOLHASP,0
Sat,DEZ,18,2004,ESTADAO,0
Sun,DEZ,19,2004,G1,0
Sun,DEZ,19,2004,FOLHASP,0
Sun,DEZ,19,2004,ESTADAO,0
Mon,DEZ,20,2004,G1,0
Mon,DEZ,20,2004,FOLHASP,0
Mon,DEZ,20,2004,ESTADAO,15
Tue,DEZ,21,2004,G1,0
Tue,DEZ,21,2004,FOLHASP,0
Tue,DEZ,21,2004,ESTADAO,15
Wed,DEZ,22,2004,G1,0
Wed,DEZ,22,2004,FOLHASP,0
Wed,DEZ,22,2004,ESTADAO,25
Thu,DEZ,23,2004,G1,0
Thu,DEZ,23,2004,FOLHASP,0
Thu,DEZ,23,2004,ESTADAO,12
Fri,DEZ,24,2004,G1,0
Fri,DEZ,24,2004,FOLHASP,0
Fri,DEZ,24,2004,ESTADAO,19
Sat,DEZ,25,2004,G1,0
Sat,DEZ,25,2004,FOLHASP,0
Sat,DEZ,25,2004,ESTADAO,0
Sun,DEZ,26,2004,G1,0
Sun,DEZ,26,2004,FOLHASP,0
Sun,DEZ,26,2004,ESTADAO,1
Mon,DEZ,27,2004,G1,0
Mon,DEZ,27,2004,FOLHASP,0
Mon,DEZ,27,2004,ESTADAO,17
Tue,DEZ,28,2004,G1,0
Tue,DEZ,28,2004,FOLHASP,0
Tue,DEZ,28,2004,ESTADAO,13
Wed,DEZ,29,2004,G1,0
Wed,DEZ,29,2004,FOLHASP,0
Wed,DEZ,29,2004,ESTADAO,12
Thu,DEZ,30,2004,G1,0
Thu,DEZ,30,2004,FOLHASP,0
Thu,DEZ,30,2004,ESTADAO,17
Fri,DEZ,31,2004,G1,0
Fri,DEZ,31,2004,FOLHASP,0
Fri,DEZ,31,2004,ESTADAO,13
Sat,JAN,1,2005,G1,0
Sat,JAN,1,2005,FOLHASP,0
Sat,JAN,1,2005,ESTADAO,0
Sun,JAN,2,2005,G1,0
Sun,JAN,2,2005,FOLHASP,0
Sun,JAN,2,2005,ESTADAO,1
Mon,JAN,3,2005,G1,0
Mon,JAN,3,2005,FOLHASP,0
Mon,JAN,3,2005,ESTADAO,3
Tue,JAN,4,2005,G1,0
Tue,JAN,4,2005,FOLHASP,0
Tue,JAN,4,2005,ESTADAO,3
Wed,JAN,5,2005,G1,0
Wed,JAN,5,2005,FOLHASP,0
Wed,JAN,5,2005,ESTADAO,13
Thu,JAN,6,2005,G1,0
Thu,JAN,6,2005,FOLHASP,0
Thu,JAN,6,2005,ESTADAO,10
Fri,JAN,7,2005,G1,0
Fri,JAN,7,2005,FOLHASP,0
Fri,JAN,7,2005,ESTADAO,12
Sat,JAN,8,2005,G1,0
Sat,JAN,8,2005,FOLHASP,0
Sat,JAN,8,2005,ESTADAO,1
Sun,JAN,9,2005,G1,0
Sun,JAN,9,2005,FOLHASP,0
Sun,JAN,9,2005,ESTADAO,3
Mon,JAN,10,2005,G1,0
Mon,JAN,10,2005,FOLHASP,0
Mon,JAN,10,2005,ESTADAO,12
Tue,JAN,11,2005,G1,0
Tue,JAN,11,2005,FOLHASP,0
Tue,JAN,11,2005,ESTADAO,14
Wed,JAN,12,2005,G1,0
Wed,JAN,12,2005,FOLHASP,0
Wed,JAN,12,2005,ESTADAO,16
Thu,JAN,13,2005,G1,0
Thu,JAN,13,2005,FOLHASP,0
Thu,JAN,13,2005,ESTADAO,14
Fri,JAN,14,2005,G1,0
Fri,JAN,14,2005,FOLHASP,0
Fri,JAN,14,2005,ESTADAO,11
Sat,JAN,15,2005,G1,0
Sat,JAN,15,2005,FOLHASP,0
Sat,JAN,15,2005,ESTADAO,0
Sun,JAN,16,2005,G1,0
Sun,JAN,16,2005,FOLHASP,0
Sun,JAN,16,2005,ESTADAO,0
Mon,JAN,17,2005,G1,0
Mon,JAN,17,2005,FOLHASP,0
Mon,JAN,17,2005,ESTADAO,15
Tue,JAN,18,2005,G1,0
Tue,JAN,18,2005,FOLHASP,0
Tue,JAN,18,2005,ESTADAO,5
Wed,JAN,19,2005,G1,0
Wed,JAN,19,2005,FOLHASP,0
Wed,JAN,19,2005,ESTADAO,27
Thu,JAN,20,2005,G1,0
Thu,JAN,20,2005,FOLHASP,0
Thu,JAN,20,2005,ESTADAO,12
Fri,JAN,21,2005,G1,0
Fri,JAN,21,2005,FOLHASP,0
Fri,JAN,21,2005,ESTADAO,8
Sat,JAN,22,2005,G1,0
Sat,JAN,22,2005,FOLHASP,0
Sat,JAN,22,2005,ESTADAO,0
Sun,JAN,23,2005,G1,0
Sun,JAN,23,2005,FOLHASP,0
Sun,JAN,23,2005,ESTADAO,10
Mon,JAN,24,2005,G1,0
Mon,JAN,24,2005,FOLHASP,0
Mon,JAN,24,2005,ESTADAO,4
Tue,JAN,25,2005,G1,0
Tue,JAN,25,2005,FOLHASP,0
Tue,JAN,25,2005,ESTADAO,16
Wed,JAN,26,2005,G1,0
Wed,JAN,26,2005,FOLHASP,0
Wed,JAN,26,2005,ESTADAO,12
Thu,JAN,27,2005,G1,0
Thu,JAN,27,2005,FOLHASP,0
Thu,JAN,27,2005,ESTADAO,13
Fri,JAN,28,2005,G1,0
Fri,JAN,28,2005,FOLHASP,0
Fri,JAN,28,2005,ESTADAO,29
Sat,JAN,29,2005,G1,0
Sat,JAN,29,2005,FOLHASP,0
Sat,JAN,29,2005,ESTADAO,10
Sun,JAN,30,2005,G1,0
Sun,JAN,30,2005,FOLHASP,0
Sun,JAN,30,2005,ESTADAO,0
Mon,JAN,31,2005,G1,0
Mon,JAN,31,2005,FOLHASP,0
Mon,JAN,31,2005,ESTADAO,7
Tue,FEV,1,2005,G1,0
Tue,FEV,1,2005,FOLHASP,0
Tue,FEV,1,2005,ESTADAO,12
Wed,FEV,2,2005,G1,0
Wed,FEV,2,2005,FOLHASP,0
Wed,FEV,2,2005,ESTADAO,16
Thu,FEV,3,2005,G1,0
Thu,FEV,3,2005,FOLHASP,0
Thu,FEV,3,2005,ESTADAO,15
Fri,FEV,4,2005,G1,0
Fri,FEV,4,2005,FOLHASP,0
Fri,FEV,4,2005,ESTADAO,15
Sat,FEV,5,2005,G1,0
Sat,FEV,5,2005,FOLHASP,0
Sat,FEV,5,2005,ESTADAO,1
Sun,FEV,6,2005,G1,0
Sun,FEV,6,2005,FOLHASP,0
Sun,FEV,6,2005,ESTADAO,1
Mon,FEV,7,2005,G1,0
Mon,FEV,7,2005,FOLHASP,0
Mon,FEV,7,2005,ESTADAO,0
Tue,FEV,8,2005,G1,0
Tue,FEV,8,2005,FOLHASP,0
Tue,FEV,8,2005,ESTADAO,2
Wed,FEV,9,2005,G1,0
Wed,FEV,9,2005,FOLHASP,0
Wed,FEV,9,2005,ESTADAO,14
Thu,FEV,10,2005,G1,0
Thu,FEV,10,2005,FOLHASP,0
Thu,FEV,10,2005,ESTADAO,8
Fri,FEV,11,2005,G1,0
Fri,FEV,11,2005,FOLHASP,0
Fri,FEV,11,2005,ESTADAO,13
Sat,FEV,12,2005,G1,0
Sat,FEV,12,2005,FOLHASP,0
Sat,FEV,12,2005,ESTADAO,1
Sun,FEV,13,2005,G1,0
Sun,FEV,13,2005,FOLHASP,0
Sun,FEV,13,2005,ESTADAO,1
Mon,FEV,14,2005,G1,0
Mon,FEV,14,2005,FOLHASP,0
Mon,FEV,14,2005,ESTADAO,11
Tue,FEV,15,2005,G1,0
Tue,FEV,15,2005,FOLHASP,0
Tue,FEV,15,2005,ESTADAO,7
Wed,FEV,16,2005,G1,0
Wed,FEV,16,2005,FOLHASP,0
Wed,FEV,16,2005,ESTADAO,16
Thu,FEV,17,2005,G1,0
Thu,FEV,17,2005,FOLHASP,0
Thu,FEV,17,2005,ESTADAO,15
Fri,FEV,18,2005,G1,0
Fri,FEV,18,2005,FOLHASP,0
Fri,FEV,18,2005,ESTADAO,4
Sat,FEV,19,2005,G1,0
Sat,FEV,19,2005,FOLHASP,0
Sat,FEV,19,2005,ESTADAO,2
Sun,FEV,20,2005,G1,0
Sun,FEV,20,2005,FOLHASP,0
Sun,FEV,20,2005,ESTADAO,1
Mon,FEV,21,2005,G1,0
Mon,FEV,21,2005,FOLHASP,0
Mon,FEV,21,2005,ESTADAO,14
Tue,FEV,22,2005,G1,0
Tue,FEV,22,2005,FOLHASP,0
Tue,FEV,22,2005,ESTADAO,9
Wed,FEV,23,2005,G1,0
Wed,FEV,23,2005,FOLHASP,0
Wed,FEV,23,2005,ESTADAO,16
Thu,FEV,24,2005,G1,0
Thu,FEV,24,2005,FOLHASP,0
Thu,FEV,24,2005,ESTADAO,17
Fri,FEV,25,2005,G1,0
Fri,FEV,25,2005,FOLHASP,0
Fri,FEV,25,2005,ESTADAO,13
Sat,FEV,26,2005,G1,0
Sat,FEV,26,2005,FOLHASP,0
Sat,FEV,26,2005,ESTADAO,1
Sun,FEV,27,2005,G1,0
Sun,FEV,27,2005,FOLHASP,0
Sun,FEV,27,2005,ESTADAO,1
Mon,FEV,28,2005,G1,0
Mon,FEV,28,2005,FOLHASP,0
Mon,FEV,28,2005,ESTADAO,13
Tue,MAR,1,2005,G1,0
Tue,MAR,1,2005,FOLHASP,0
Tue,MAR,1,2005,ESTADAO,16
Wed,MAR,2,2005,G1,0
Wed,MAR,2,2005,FOLHASP,0
Wed,MAR,2,2005,ESTADAO,12
Thu,MAR,3,2005,G1,0
Thu,MAR,3,2005,FOLHASP,0
Thu,MAR,3,2005,ESTADAO,11
Fri,MAR,4,2005,G1,0
Fri,MAR,4,2005,FOLHASP,0
Fri,MAR,4,2005,ESTADAO,8
Sat,MAR,5,2005,G1,0
Sat,MAR,5,2005,FOLHASP,0
Sat,MAR,5,2005,ESTADAO,12
Sun,MAR,6,2005,G1,0
Sun,MAR,6,2005,FOLHASP,0
Sun,MAR,6,2005,ESTADAO,0
Mon,MAR,7,2005,G1,0
Mon,MAR,7,2005,FOLHASP,0
Mon,MAR,7,2005,ESTADAO,9
Tue,MAR,8,2005,G1,0
Tue,MAR,8,2005,FOLHASP,0
Tue,MAR,8,2005,ESTADAO,16
Wed,MAR,9,2005,G1,0
Wed,MAR,9,2005,FOLHASP,0
Wed,MAR,9,2005,ESTADAO,15
Thu,MAR,10,2005,G1,0
Thu,MAR,10,2005,FOLHASP,0
Thu,MAR,10,2005,ESTADAO,11
Fri,MAR,11,2005,G1,0
Fri,MAR,11,2005,FOLHASP,0
Fri,MAR,11,2005,ESTADAO,7
Sat,MAR,12,2005,G1,0
Sat,MAR,12,2005,FOLHASP,0
Sat,MAR,12,2005,ESTADAO,1
Sun,MAR,13,2005,G1,0
Sun,MAR,13,2005,FOLHASP,0
Sun,MAR,13,2005,ESTADAO,0
Mon,MAR,14,2005,G1,0
Mon,MAR,14,2005,FOLHASP,0
Mon,MAR,14,2005,ESTADAO,12
Tue,MAR,15,2005,G1,0
Tue,MAR,15,2005,FOLHASP,0
Tue,MAR,15,2005,ESTADAO,13
Wed,MAR,16,2005,G1,0
Wed,MAR,16,2005,FOLHASP,0
Wed,MAR,16,2005,ESTADAO,14
Thu,MAR,17,2005,G1,0
Thu,MAR,17,2005,FOLHASP,0
Thu,MAR,17,2005,ESTADAO,7
Fri,MAR,18,2005,G1,0
Fri,MAR,18,2005,FOLHASP,0
Fri,MAR,18,2005,ESTADAO,16
Sat,MAR,19,2005,G1,0
Sat,MAR,19,2005,FOLHASP,0
Sat,MAR,19,2005,ESTADAO,0
Sun,MAR,20,2005,G1,0
Sun,MAR,20,2005,FOLHASP,0
Sun,MAR,20,2005,ESTADAO,3
Mon,MAR,21,2005,G1,0
Mon,MAR,21,2005,FOLHASP,0
Mon,MAR,21,2005,ESTADAO,16
Tue,MAR,22,2005,G1,0
Tue,MAR,22,2005,FOLHASP,0
Tue,MAR,22,2005,ESTADAO,13
Wed,MAR,23,2005,G1,0
Wed,MAR,23,2005,FOLHASP,0
Wed,MAR,23,2005,ESTADAO,16
Thu,MAR,24,2005,G1,0
Thu,MAR,24,2005,FOLHASP,0
Thu,MAR,24,2005,ESTADAO,12
Fri,MAR,25,2005,G1,0
Fri,MAR,25,2005,FOLHASP,0
Fri,MAR,25,2005,ESTADAO,4
Sat,MAR,26,2005,G1,0
Sat,MAR,26,2005,FOLHASP,0
Sat,MAR,26,2005,ESTADAO,0
Sun,MAR,27,2005,G1,0
Sun,MAR,27,2005,FOLHASP,0
Sun,MAR,27,2005,ESTADAO,0
Mon,MAR,28,2005,G1,0
Mon,MAR,28,2005,FOLHASP,0
Mon,MAR,28,2005,ESTADAO,24
Tue,MAR,29,2005,G1,0
Tue,MAR,29,2005,FOLHASP,0
Tue,MAR,29,2005,ESTADAO,14
Wed,MAR,30,2005,G1,0
Wed,MAR,30,2005,FOLHASP,0
Wed,MAR,30,2005,ESTADAO,12
Thu,MAR,31,2005,G1,0
Thu,MAR,31,2005,FOLHASP,0
Thu,MAR,31,2005,ESTADAO,11
Fri,ABR,1,2005,G1,0
Fri,ABR,1,2005,FOLHASP,0
Fri,ABR,1,2005,ESTADAO,8
Sat,ABR,2,2005,G1,0
Sat,ABR,2,2005,FOLHASP,0
Sat,ABR,2,2005,ESTADAO,0
Sun,ABR,3,2005,G1,0
Sun,ABR,3,2005,FOLHASP,0
Sun,ABR,3,2005,ESTADAO,0
Mon,ABR,4,2005,G1,0
Mon,ABR,4,2005,FOLHASP,0
Mon,ABR,4,2005,ESTADAO,1
Tue,ABR,5,2005,G1,0
Tue,ABR,5,2005,FOLHASP,0
Tue,ABR,5,2005,ESTADAO,14
Wed,ABR,6,2005,G1,0
Wed,ABR,6,2005,FOLHASP,0
Wed,ABR,6,2005,ESTADAO,14
Thu,ABR,7,2005,G1,0
Thu,ABR,7,2005,FOLHASP,0
Thu,ABR,7,2005,ESTADAO,3
Fri,ABR,8,2005,G1,0
Fri,ABR,8,2005,FOLHASP,0
Fri,ABR,8,2005,ESTADAO,12
Sat,ABR,9,2005,G1,0
Sat,ABR,9,2005,FOLHASP,0
Sat,ABR,9,2005,ESTADAO,0
Sun,ABR,10,2005,G1,0
Sun,ABR,10,2005,FOLHASP,0
Sun,ABR,10,2005,ESTADAO,2
Mon,ABR,11,2005,G1,0
Mon,ABR,11,2005,FOLHASP,0
Mon,ABR,11,2005,ESTADAO,12
Tue,ABR,12,2005,G1,0
Tue,ABR,12,2005,FOLHASP,0
Tue,ABR,12,2005,ESTADAO,15
Wed,ABR,13,2005,G1,0
Wed,ABR,13,2005,FOLHASP,0
Wed,ABR,13,2005,ESTADAO,6
Thu,ABR,14,2005,G1,0
Thu,ABR,14,2005,FOLHASP,0
Thu,ABR,14,2005,ESTADAO,16
Fri,ABR,15,2005,G1,0
Fri,ABR,15,2005,FOLHASP,0
Fri,ABR,15,2005,ESTADAO,12
Sat,ABR,16,2005,G1,0
Sat,ABR,16,2005,FOLHASP,0
Sat,ABR,16,2005,ESTADAO,2
Sun,ABR,17,2005,G1,0
Sun,ABR,17,2005,FOLHASP,0
Sun,ABR,17,2005,ESTADAO,2
Mon,ABR,18,2005,G1,0
Mon,ABR,18,2005,FOLHASP,0
Mon,ABR,18,2005,ESTADAO,10
Tue,ABR,19,2005,G1,0
Tue,ABR,19,2005,FOLHASP,0
Tue,ABR,19,2005,ESTADAO,8
Wed,ABR,20,2005,G1,0
Wed,ABR,20,2005,FOLHASP,0
Wed,ABR,20,2005,ESTADAO,26
Thu,ABR,21,2005,G1,0
Thu,ABR,21,2005,FOLHASP,0
Thu,ABR,21,2005,ESTADAO,4
Fri,ABR,22,2005,G1,0
Fri,ABR,22,2005,FOLHASP,0
Fri,ABR,22,2005,ESTADAO,12
Sat,ABR,23,2005,G1,0
Sat,ABR,23,2005,FOLHASP,0
Sat,ABR,23,2005,ESTADAO,1
Sun,ABR,24,2005,G1,0
Sun,ABR,24,2005,FOLHASP,0
Sun,ABR,24,2005,ESTADAO,0
Mon,ABR,25,2005,G1,0
Mon,ABR,25,2005,FOLHASP,0
Mon,ABR,25,2005,ESTADAO,14
Tue,ABR,26,2005,G1,0
Tue,ABR,26,2005,FOLHASP,0
Tue,ABR,26,2005,ESTADAO,14
Wed,ABR,27,2005,G1,0
Wed,ABR,27,2005,FOLHASP,0
